for,fɒ:,"prep. In the most general sense, indicating that in consideration\n   of, in view of, or with reference to, which anything is done or takes\n   place.\nprep. Indicating the antecedent cause or occasion of an action;\n   the motive or inducement accompanying and prompting to an act or state;\n   the reason of anything; that on account of which a thing is or is done.\nprep. Indicating the remoter and indirect object of an act; the\n   end or final cause with reference to which anything is, acts, serves,\n   or is done.\nprep. Indicating that in favor of which, or in promoting which,\n   anything is, or is done; hence, in behalf of; in favor of; on the side\n   of; -- opposed to against.\nprep. Indicating that toward which the action of anything is\n   directed, or the point toward which motion is made; /ntending to go to.\nprep. Indicating that on place of or instead of which anything\n   acts or serves, or that to which a substitute, an equivalent, a\n   compensation, or the like, is offered or made; instead of, or place of.\nprep. Indicating that in the character of or as being which\n   anything is regarded or treated; to be, or as being.\nprep. Indicating that instead of which something else controls in\n   the performing of an action, or that in spite of which anything is\n   done, occurs, or is; hence, equivalent to notwithstanding, in spite of;\n   -- generally followed by all, aught, anything, etc.\nprep. Indicating the space or time through which an action or\n   state extends; hence, during; in or through the space or time of.\nprep. Indicating that in prevention of which, or through fear of\n   which, anything is done.\nconj. Because; by reason that; for that; indicating, in Old\n   English, the reason of anything.\nconj. Since; because; introducing a reason of something before\n   advanced, a cause, motive, explanation, justification, or the like, of\n   an action related or a statement made. It is logically nearly\n   equivalent to since, or because, but connects less closely, and is\n   sometimes used as a very general introduction to something suggested by\n   what has gone before.\nn. One who takes, or that which is said on, the affrimative side;\n   that which is said in favor of some one or something; -- the antithesis\n   of against, and commonly used in connection with it.","prep. 为, 因为, 至于\nconj. 因为\n[计] DOS批处理命令:对一组参数重复执行指定的命令",5,,
force,fɒ:s,n. a powerful effect or influence\nn. (physics) the influence that produces a change in a physical quantity\nn. physical energy or intensity\nn. group of people willing to obey orders,"n. 力量, 武力, 势力, 影响力, 军队, 力, 效力\nvt. 强迫, 强夺, 推动, 提高\n[计] 人工转移; 强制",5,s:forces/d:forced/p:forced/i:forcing/3:forces,he was thrown backwards by the force of the explosion
foreign,'fɒ:rin,a. of concern to or concerning the affairs of other nations (other than your own)\na. relating to or originating in or characteristic of another place or part of the world,"a. 外国的, 外交的, 外省的, 外来的, 不相关的\n[机] 外来的",2,,foreign currency
foreigner,'fɒ:rinә,n. a person who comes from a foreign country; someone who does not owe allegiance to your country\nn. someone who is excluded from or is not a member of a group,"n. 外国人, 外地人\n[法] 外国人, 进口货, 外国货",3,s:foreigners,
forest,'fɒrist,n. the trees and other plants in a large densely wooded area\nn. land that is covered with trees and shrubs,"n. 森林, 林区\nvt. 植树于",3,s:forests/i:foresting/p:forested/3:forests/d:forested,a pine forest
forget,fә'get,v. dismiss from the mind; stop remembering\nv. be unable to remember\nv. forget to do something\nv. leave behind unintentionally,"vt. 忘记, 忽略, 忘\nvi. 忘记",4,d:forgotten/p:forgot/i:forgetting/3:forgets,he had forgotten his lines
fork,fɒ:k,"n. cutlery used for serving and eating food\nn. the region of the angle formed by the junction of two branches\nn. an agricultural tool used for lifting or digging; has a handle and metal prongs\nv. place under attack with one's own pieces, of two enemy pieces","n. 叉子, 叉状物, 分岔\nvi. 分支, 分歧\nvt. 做成叉形, 叉起\n[计] 派生指令",2,s:forks/p:forked/i:forking/d:forked/3:forks,
form,fɒ:m,n. the phonological or orthographic sound or appearance of a word that can be used to describe or identify something\nn. a perceptual structure\nn. the visual appearance of something or someone\nn. a printed document with spaces in which to write,"n. 形状, 形体, 类型, 方式, 表格, 形式\nv. 形成, 排列, (使)组成\nn. 表单\n[计] 表单",3,s:forms/d:formed/p:formed/i:forming/3:forms,"the form, colour, and texture of the tree"
forty,'fɒ:ti,n. the cardinal number that is the product of ten and four\ns. being ten more than thirty,"num. 四十, 四十个",5,,York was only forty miles away
forward,'fɒ:wәd,"n. the person who plays the position of forward in certain games, such as basketball, soccer, or hockey\nn. a position on a basketball, soccer, or hockey team\nv. send or ship onward from an intermediate post or station in transit\na. at or near or directed toward the front","a. 向前的, 早的, 迅速的, 在前的, 进步的\nvt. 促进...的生长, 转寄, 运送\nadv. 向前地\n[计] 前推, 转信",4,s:forwards/d:forwarded/p:forwarded/i:forwarding/3:forwards,he started up the engine and the car moved forward
four,fɒ:,n. the cardinal number that is the sum of three and one\ns. being one more than three,"num. 四, 四个\n[机] 四冲程循环",5,,Francesca's got four brothers
fourteen,'fɒ:'ti:n,n. the cardinal number that is the sum of thirteen and one\ns. being one more than thirteen,"num. 十四, 十四个",5,,they had spent fourteen days in solitary confinement
fourth,fɒ:θ,n. following the third position; number four in a countable series\nn. the musical interval between one note and another four notes away from it\ns. coming next after the third and just before the fifth in position or time or degree or magnitude,"num. 第四, 四分之一",4,s:fourths,the fourth and fifth centuries
fox,fɒks,n. alert carnivorous mammal with pointed muzzle and ears and a bushy tail; most are predators that do not hunt in packs\nn. the grey or reddish-brown fur of a fox\nn. English statesman who supported American independence and the French Revolution (1749-1806)\nn. English religious leader who founded the Society of Friends (1624-1691),"n. 狐狸, 狡猾的人\nvi. 奸狡地行动, (书页)生斑, 变酸\nvt. 欺骗, 使变酸, 为(鞋等)换面, 使生黄斑",2,s:foxes/d:foxed/p:foxed/i:foxing/3:foxes,
free,fri:,n. people who are free\nv. grant freedom to; free from confinement\nv. make (information) available for publication\nv. free from obligations or duties,"a. 自由的, 享受政治权力的, 允许的, 免费的, 丰富的\nvt. 释放, 解放, 使自由\nadv. 自由地, 免费",5,d:freed/i:freeing/r:freer/p:freed/3:frees,I have no ambitions other than to have a happy life and be free
freeze,fri:z,n. the withdrawal of heat to change something from a liquid to a solid\nn. weather cold enough to cause freezing\nn. an interruption or temporary suspension of progress or movement\nn. fixing (of prices or wages etc) at a particular level,"vi. 冻结, 冷冻, 僵硬, 楞住\nvt. 使结冰, 使冻住, 使呆住\nn. 结冰, 凝固\n[计] 冻结",3,d:frozen/p:froze/3:freezes/i:freezing/s:freezes,in the winter the milk froze
fresh,freʃ,"a. recently made, produced, or harvested\ns. (of a cycle) beginning or occurring again\ns. original and of a kind not seen before\na. not canned or otherwise preserved","a. 新鲜的, 新奇的, 另外的, 淡的, 精神饱满的, 冒失的\nadv. 最新地, 刚刚\nn. 开始, 泛滥",4,r:fresher/t:freshest,fresh fruit
Friday,'fraidi,n. the sixth day of the week; the fifth working day,n. 星期五,4,s:fridays,he was arrested on Friday
fridge,fridʒ,n a refrigerator in which the coolant is pumped around by an electric motor,n. 电冰箱,2,s:fridges,she put the carton of milk back in the fridge
friend,frend,n. a person you know well and regard with affection and trust\nn. a member of the Religious Society of Friends founded by George Fox (the Friends have never called themselves Quakers),"n. 朋友, 支持者, 赞助者\n[法] 朋友, 友人, 赞助者",5,s:friends,she's a friend of mine
friendly,'frendli,n. troops belonging to or allied with your own military forces\na. characteristic of or befitting a friend\ns. inclined to help or support; not antagonistic or hostile\na. easy to understand or use,"a. 友好的, 亲切的, 互助的\nadv. 友善地, 温和地",3,r:friendlier/s:friendlies/t:friendliest,they were friendly to me
friendship,'frendʃip,n. the state of being friends (or friendly),"n. 友谊, 友爱, 友善",3,s:friendships,old ties of love and friendship
frog,frɒg,n. any of various tailless stout-bodied amphibians with long hind limbs for leaping; semiaquatic and terrestrial species\nn. a person of French descent\nn. a decorative loop of braid or cord\nv. hunt frogs for food,"n. 青蛙\n[医] 蛙, 马蹄叉",1,s:frogs/d:frogged/p:frogged/i:frogging/3:frogs,
from,frɒm,"prep. Out of the neighborhood of; lessening or losing proximity\n   to; leaving behind; by reason of; out of; by aid of; -- used whenever\n   departure, setting out, commencement of action, being, state,\n   occurrence, etc., or procedure, emanation, absence, separation, etc.,\n   are to be expressed. It is construed with, and indicates, the point of\n   space or time at which the action, state, etc., are regarded as setting\n   out or beginning; also, less frequently, the source, the cause, the\n   occasion, out of which anything proceeds; -- the aritithesis and\n   correlative of to; as, it, is one hundred miles from Boston to\n   Springfield; he took his sword from his side; light proceeds from the\n   sun; separate the coarse wool from the fine; men have all sprung from\n   Adam, and often go from good to bad, and from bad to worse; the merit\n   of an action depends on the principle from which it proceeds; men judge\n   of facts from personal knowledge, or from testimony.","prep. 从, 来自, 根据",5,,she began to walk away from him
front,frʌnt,n. the side that is forward or prominent\nn. the outward appearance of a person\nn. the side that is seen or that goes first\nn. a sphere of activity involving effort,"n. 前面, 开头, 前线, 阵线, 态度\nvt. 面对, 朝向, 对抗\nvi. 朝向",5,s:fronts/i:fronting/d:fronted/p:fronted/3:fronts,a page at the front of the book had been torn out
fruit,fru:t,n. the ripened reproductive body of a seed plant\nn. the consequence of some effort or action\nv. cause to bear fruit\nv. bear fruit,"n. 水果, 果类, 结果\n[医] 果实, 种实",4,s:fruits/i:fruiting/p:fruited/3:fruits/d:fruited,tropical fruits such as mangoes and papaya
full,ful,v. beat for the purpose of cleaning and thickening\nv. make (a garment) fuller by pleating or gathering\na. containing as much or as many as is possible or normal\ns. complete in extent or degree and in every particular,"n. 全部, 完整\na. 充满的, 完全的, 丰富的, 完美的, 丰满的, 详尽的\nadv. 完全地, 整整, 十分\nvt. 把(衣服等)缝得宽松, 漂洗\n[计] 完整",5,r:fuller/t:fullest/b:fuller/z:fullest,waste bins full of rubbish
fun,fʌn,n. activities that are enjoyable or amusing\nn. verbal wit or mockery (often at another's expense but not to be taken seriously)\nn. violent and excited activity,"n. 乐趣, 玩笑, 娱乐\nvi. 开玩笑\na. 供娱乐用的",4,,the children were having fun in the play area
funny,'fʌni,s. experiencing odd bodily sensations,"a. 好笑的, 有趣的, 滑稽的\nn. 滑稽人物",3,t:funniest/r:funnier/s:funnies,a funny story
furniture,'fәnitʃә,n. furnishings that make a room or other area ready for occupancy,"n. 家具, 帆具",3,,
future,'fju:tʃә,n. the time yet to come\nn. a verb tense that expresses actions or states in the future\nn. bulk commodities bought or sold at an agreed price for delivery at a specified future date\na. yet to be or coming,"n. 未来, 将来\na. 将来的, 未来的",5,s:futures,we plan on getting married in the near future
game,geim,n. a contest with rules to determine a winner\nn. a single play of a sport or other contest\nn. an amusement or pastime\nn. animal hunted for food or sport,"n. 比赛, 玩耍, 比分, 得胜, 比赛规则, 策略, 游戏, 野味\nvi. 赌博\na. 勇敢的, 有胆量的, 关于野味的, 跛的\n[计] 博弈; 对策",5,s:games/i:gaming/p:gamed/3:games/d:gamed,the kids were playing a game with their balloons
